time,lat,lon,elevation,accuracy,bearing,speed
2013-06-08T01:54:48Z,33.642957,-117.833560,-3.000000,9.000000,277.399994,8.631338
2013-06-08T01:55:13Z,33.643452,-117.835562,-4.900000,7.000000,290.200012,5.250000
2013-06-08T01:55:32Z,33.644892,-117.835315,3.100000,20.000000,5.200000,14.000000
2013-06-08T01:55:45Z,33.645812,-117.835139,-11.700000,12.000000,0.000000,0.000000
2013-06-08T01:56:50Z,33.647180,-117.835233,-35.700001,6.000000,358.100006,13.250000
2013-06-08T01:57:03Z,33.648572,-117.835384,-45.700001,10.000000,355.700012,11.500000
2013-06-08T01:57:17Z,33.649455,-117.835463,-33.400002,12.000000,356.799988,7.500000
2013-06-08T01:57:31Z,33.650362,-117.835422,-19.600000,23.000000,12.100000,6.000000
2013-06-08T01:57:43Z,33.650753,-117.835277,-16.200001,17.000000,32.900002,0.750000
2013-06-08T01:58:01Z,33.650894,-117.835190,-15.300000,17.000000,0.000000,0.000000
2013-06-08T01:58:53Z,33.651541,-117.835952,-22.900000,10.000000,292.500000,11.500000
2013-06-08T01:59:07Z,33.651923,-117.836779,-19.000000,12.000000,283.299988,0.250000
2013-06-08T02:00:00Z,33.651783,-117.836836,-39.700001,6.000000,50.500000,1.346291
2013-06-08T02:00:15Z,33.651721,-117.837516,-8.500000,13.000000,275.700012,6.020797
2013-06-08T02:00:28Z,33.651838,-117.839224,-39.500000,14.000000,266.799988,13.759088
2013-06-08T02:00:41Z,33.652026,-117.840119,-15.400000,12.000000,302.600006,5.771698
2013-06-08T02:00:54Z,33.652772,-117.841065,-20.400000,9.000000,291.500000,6.269968
2013-06-08T02:01:06Z,33.652373,-117.841336,-21.799999,11.000000,143.199997,7.516648
2013-06-08T02:01:18Z,33.651981,-117.841544,-17.299999,5.000000,246.300003,5.522680
2013-06-08T02:01:35Z,33.651942,-117.841727,-15.600000,17.000000,0.000000,0.000000
2013-06-08T02:04:47Z,33.652491,-117.841563,-22.900000,12.000000,324.600006,5.750000
2013-06-08T02:05:02Z,33.652904,-117.841367,-30.600000,14.000000,66.099998,1.750000
2013-06-08T02:05:16Z,33.653778,-117.841546,-22.900000,11.000000,336.100006,11.500000
2013-06-08T02:05:36Z,33.655488,-117.841966,-13.400000,12.000000,18.500000,12.250000
2013-06-08T02:05:50Z,33.655617,-117.840791,-11.100000,16.000000,108.599998,12.250000
2013-06-08T02:06:17Z,33.653866,-117.839070,-23.600000,34.000000,161.399994,12.500000
2013-06-08T02:06:37Z,33.651809,-117.836902,-28.200001,4.000000,127.199997,16.000000
2013-06-08T02:06:51Z,33.651075,-117.834666,-48.500000,18.000000,115.800003,14.750000
2013-06-08T02:07:05Z,33.651156,-117.832514,-8.800000,8.000000,77.000000,13.250000
2013-06-08T02:07:59Z,33.652839,-117.828932,1.000000,20.000000,60.299999,16.500000
2013-06-08T02:08:14Z,33.653506,-117.826944,-9.500000,9.000000,75.800003,4.000000
2013-06-08T02:08:32Z,33.651699,-117.825627,-7.900000,20.000000,153.199997,17.000000
2013-06-08T02:08:47Z,33.650376,-117.824763,-3.600000,12.000000,156.100006,4.250000
2013-06-08T02:09:03Z,33.650250,-117.824867,-4.300000,14.000000,156.100006,0.500000
2013-06-08T02:09:36Z,33.650167,-117.824715,-8.100000,12.000000,156.100006,0.250000
2013-06-08T02:10:10Z,33.650320,-117.819775,0.600000,9.000000,115.000000,18.000000
2013-06-08T02:10:26Z,33.648882,-117.818653,-1.600000,23.000000,176.600006,13.000000
2013-06-08T02:10:42Z,33.647118,-117.819952,-14.700000,22.000000,178.600006,4.750000
2013-06-08T02:10:56Z,33.645614,-117.819593,-16.299999,17.000000,163.699997,16.500000
2013-06-08T02:11:11Z,33.643227,-117.819526,-2.600000,19.000000,182.100006,19.750000
2013-06-08T02:11:54Z,33.636682,-117.821263,67.199997,10.000000,174.199997,16.500000
2013-06-08T02:12:09Z,33.634734,-117.819581,50.700001,10.000000,128.600006,18.750000
2013-06-08T02:12:23Z,33.633612,-117.818113,60.700001,12.000000,192.600006,7.250000
2013-06-08T02:12:57Z,33.634049,-117.819318,48.000000,11.000000,0.000000,0.000000
2013-06-08T02:13:34Z,33.633873,-117.819325,44.500000,11.000000,299.200012,0.750000
2013-06-08T02:14:10Z,33.633780,-117.819419,42.700001,23.000000,220.300003,1.250000
2013-06-08T02:14:23Z,33.633539,-117.819550,37.299999,18.000000,220.300003,0.250000
2013-06-08T02:14:49Z,33.633698,-117.819472,58.700001,9.000000,15.600000,1.414214
2013-06-08T02:15:14Z,33.633904,-117.819404,48.000000,4.000000,37.099998,1.250000
2013-06-08T02:15:24Z,33.634024,-117.819404,49.500000,4.000000,346.799988,1.250000
2013-06-08T02:15:34Z,33.634162,-117.819510,46.799999,3.000000,309.500000,2.000000
2013-06-08T02:15:51Z,33.634267,-117.819707,45.700001,3.000000,0.000000,0.000000
2013-06-08T02:18:47Z,33.634351,-117.819816,43.200001,16.000000,106.000000,0.750000
2013-06-08T02:19:01Z,33.634446,-117.819661,49.200001,9.000000,0.000000,0.000000
2013-06-08T02:20:38Z,33.634462,-117.819793,49.299999,9.000000,106.000000,0.500000
2013-06-08T02:35:14Z,33.634518,-117.819709,47.200001,7.000000,0.000000,0.000000
2013-06-08T03:02:16Z,33.634464,-117.819528,22.500000,9.000000,143.100006,4.609772
2013-06-08T03:02:32Z,33.634514,-117.819703,48.500000,31.000000,0.000000,0.000000
2013-06-08T03:10:41Z,33.634680,-117.819692,42.400002,7.000000,0.000000,0.000000
2013-06-08T03:10:55Z,33.634576,-117.819664,57.599998,13.000000,0.000000,0.000000
2013-06-08T03:11:55Z,33.634554,-117.819787,51.500000,11.000000,129.300003,3.535534
2013-06-08T03:12:10Z,33.634477,-117.819575,69.400002,13.000000,349.200012,1.600781
2013-06-08T03:12:29Z,33.634608,-117.819713,38.400002,22.000000,292.799988,0.500000
2013-06-08T03:13:27Z,33.634512,-117.819699,48.400002,10.000000,0.000000,0.000000
2013-06-08T03:18:41Z,33.634446,-117.819564,54.400002,12.000000,54.900002,1.520691
2013-06-08T03:18:55Z,33.634508,-117.819698,47.700001,18.000000,0.000000,0.000000
2013-06-08T03:24:01Z,33.634279,-117.819895,68.800003,14.000000,54.900002,0.707107
2013-06-08T03:24:24Z,33.634507,-117.819700,47.700001,12.000000,0.000000,0.000000
2013-06-08T03:36:54Z,33.634801,-117.819655,38.900002,23.000000,179.399994,1.118034
2013-06-08T03:37:57Z,33.634375,-117.819714,58.700001,16.000000,237.699997,2.692582
2013-06-08T03:38:12Z,33.634507,-117.819696,46.500000,8.000000,0.000000,0.000000
2013-06-08T04:06:52Z,33.634278,-117.819715,67.699997,6.000000,48.799999,1.250000
2013-06-08T04:07:58Z,33.634648,-117.819707,37.000000,9.000000,0.000000,0.000000
2013-06-08T04:09:35Z,33.634539,-117.819698,29.400000,29.000000,0.000000,0.000000
2013-06-08T04:10:32Z,33.634374,-117.819716,68.000000,8.000000,178.500000,3.162278
2013-06-08T04:11:01Z,33.634533,-117.819728,42.700001,34.000000,0.000000,0.000000
2013-06-08T04:13:55Z,33.634406,-117.819505,10.800000,16.000000,48.200001,0.500000
2013-06-08T04:14:13Z,33.634555,-117.819594,47.799999,8.000000,269.899994,2.236068
2013-06-08T04:15:26Z,33.634492,-117.819724,42.200001,13.000000,0.000000,0.000000
2013-06-08T04:16:54Z,33.634547,-117.819619,69.300003,9.000000,123.699997,1.346291
2013-06-08T04:18:10Z,33.634483,-117.819726,40.500000,9.000000,0.000000,0.000000
2013-06-08T04:24:54Z,33.634587,-117.819604,76.000000,17.000000,207.300003,3.354102
2013-06-08T04:25:25Z,33.634606,-117.819714,75.800003,8.000000,0.000000,0.500000
2013-06-08T04:26:38Z,33.634505,-117.819881,48.400002,14.000000,214.199997,1.250000
2013-06-08T04:26:52Z,33.634436,-117.819716,59.200001,13.000000,119.099998,1.030776
2013-06-08T04:27:32Z,33.634596,-117.819659,78.199997,7.000000,179.500000,0.559017
2013-06-08T04:27:48Z,33.634481,-117.819711,42.099998,26.000000,0.000000,0.000000
2013-06-08T04:32:58Z,33.634692,-117.819574,61.099998,9.000000,112.300003,0.750000
2013-06-08T04:33:18Z,33.634537,-117.819716,37.000000,20.000000,0.000000,0.000000
2013-06-08T06:27:27Z,33.641535,-117.832602,131.899994,60.000000,0.000000,0.000000
2013-06-08T06:29:41Z,33.641543,-117.833164,69.000000,39.000000,0.000000,0.000000
2013-06-08T06:30:57Z,33.641549,-117.833324,41.599998,50.000000,0.000000,0.000000
2013-06-08T06:31:26Z,33.641541,-117.833128,62.099998,49.000000,0.000000,0.000000
2013-06-08T06:32:29Z,33.641549,-117.833242,50.299999,78.000000,0.000000,0.000000
2013-06-08T06:44:34Z,33.641585,-117.833350,41.400002,53.000000,0.000000,0.000000
2013-06-08T06:57:28Z,33.641082,-117.833927,79.500000,234.000000,127.500000,1.000000
2013-06-08T06:57:47Z,33.641351,-117.833422,67.199997,37.000000,150.600006,0.750000
2013-06-08T06:58:07Z,33.641375,-117.833197,52.900002,49.000000,145.899994,0.750000
2013-06-08T06:58:29Z,33.641304,-117.832994,49.799999,47.000000,163.699997,1.500000
2013-06-08T06:58:48Z,33.641389,-117.833075,44.099998,46.000000,162.199997,1.000000
2013-06-08T06:59:06Z,33.641461,-117.833274,38.000000,47.000000,0.000000,0.000000
2013-06-08T06:59:46Z,33.641538,-117.833365,39.900002,47.000000,0.000000,0.000000
